x, y
270,2.69771
271,2.69294
272,2.68579
273,2.69294
274,2.69532
275,2.66552
276,2.66314
277,2.67863
278,2.69532
279,2.67625
280,2.69294
281,2.68221
282,2.66075
283,2.70247
284,2.65598
285,2.70486
286,2.6381
287,2.69294
288,2.7132
289,2.67267
290,2.71201
291,2.65598
292,2.69651
293,2.82526
294,2.67625
295,2.67744
296,2.7597
297,2.67029
298,2.69175
299,2.63691
300,2.69413
301,2.73347
302,2.69532
303,2.7144
304,2.72512
305,2.70128
306,2.75135
307,2.6381
308,2.72512
309,2.73228
310,2.72751
311,2.68221
312,2.75016
313,2.70844
314,2.72393
315,2.66552
316,2.72036
317,2.74062
318,2.7287
319,2.74301
320,2.76446
321,2.72512
322,2.73466
323,2.70605
324,2.71916
325,2.75731
326,2.75135
327,2.71797
328,2.74301
329,2.72155
330,2.7585
331,2.70247
332,2.72512
333,2.78592
334,2.75493
335,2.68221
336,2.79307
337,2.73943
338,2.76089
339,2.75135
340,2.74181
341,3.60847
342,3.2568
343,2.76566
344,2.774
345,2.72155
346,2.77042
347,2.7585
348,2.73347
349,2.75493
350,2.72155
351,2.75731
352,2.70605
353,2.69175
354,2.73347
355,2.70486
356,2.70367
357,2.71797
358,2.70367
359,2.7585
360,2.72036
361,2.71916
362,2.71916
363,2.71082
364,2.7597
365,2.76446
366,2.72393
367,2.75493
368,2.74777
369,2.76327
370,2.75135
371,2.67982
372,2.73228
373,2.71678
374,2.74062
375,2.71559
376,2.71678
377,2.73108
378,2.74777
379,2.69651
380,2.75254
381,2.77042
382,2.7585
383,2.75731
384,2.7597
385,2.85864
386,2.76327
387,2.70844
388,2.80023
389,2.77162
390,2.68221
391,2.77281
392,2.73705
393,2.74539
394,2.70844
395,2.80142
396,2.8193
397,2.774
398,2.72155
399,2.7597
400,2.77638
401,2.76923
402,2.74897
403,2.76566
404,2.80619
405,2.7132
406,2.76566
407,2.76804
408,2.79069
409,2.71678
410,2.79903
411,2.7895
412,2.83122
413,2.72989
414,2.76208
415,2.77996
416,2.75731
417,2.77758
418,2.77519
419,2.76923
420,2.72512
421,3.85165
422,2.774
423,2.76089
424,2.81811
425,2.79188
426,2.76804
427,2.86102
428,2.78115
429,2.8348
430,2.79307
431,2.79665
432,2.7442
433,2.79665
434,2.78234
435,2.77996
436,2.77162
437,2.81811
438,2.77162
439,2.72393
440,2.80261
441,2.79307
442,2.80857
443,2.73108
444,2.79307
445,2.81096
446,2.78354
447,2.80142
448,2.82884
449,2.79546
450,2.73824
451,2.78711
452,2.79903
453,2.8038
454,2.78831
455,2.8193
456,2.81334
457,2.774
458,2.83003
459,2.80619
460,2.81692
461,2.80261
462,2.80619
463,2.85029
464,2.75731
465,2.8193
466,2.84314
467,2.77042
468,2.8491
469,2.7895
470,2.82764
471,2.774
472,2.79665
473,2.82884
474,2.78831
475,2.82407
476,2.82526
477,2.82168
478,2.80619
479,2.80023
480,2.81692
481,2.75016
482,2.81215
483,2.79903
484,2.77281
485,2.84433
486,2.8336
487,2.82764
488,2.79188
489,2.82049
490,2.85506
491,2.80261
492,2.84433
493,2.85864
494,2.80023
495,2.8348
496,2.86341
497,2.82288
498,2.79546
499,4.09365
500,2.85268
